locus_id,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
ACO1,0.01755,0.0,0.0,0.01563,0.0,0.0,0.0041,0.0,0.04845,0.0,0.0,0.0,0.04237,0.0,0.00787,0.0,0.0,0.00953,0.0,0.01879,0.00456,0.01613,0.0,0.01375
ACO2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACOT1,0.23255,1.0,0.0,0.0,0.9286,0.81394,0.37144,1.0,0.0,0.0,0.7561,0.13549,0.0,0.03511,1.0,0.0,1.0,0.0,0.0,0.44444,0.0,0.0,1.0,0.50909
ACOT12,0.84916,1.0,0.81771,0.30224,0.96123,0.81338,0.83274,0.63823,0.89945,0.47894,0.65942,0.6896,0.18845,0.64453,0.88496,0.39959,0.56879,0.92281,0.26408,0.89748,0.89752,0.65727,0.61252,0.70498
ACOT13,0.00377,0.00075,0.0,0.0009,0.0,0.00427,0.0011,0.0,0.0,0.0,0.0,0.00825,0.01297,0.0,0.01703,0.0,0.0,0.0,0.0,0.0,0.00795,0.02683,0.0,0.00589
ACOT2,1.0,1.0,1.0,0.89585,1.0,0.96875,0.97145,1.0,0.9872,1.0,0.9643,0.94645,0.2,1.0,0.8889,1.0,0.8654,0.97825,1.0,1.0,1.0,0.93335,1.0,0.9118
ACOT4,0.9706,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.96298,1.0,1.0,0.94445,0.0,0.86665,0.0,0.0,1.0,0.0,1.0,1.0,1.0
ACOT6,0.92595,0.0,0.6266,1.0,1.0,0.9722,0.72355,1.0,1.0,1.0,0.92595,0.9301,1.0,0.93475,0.9699,1.0,0.80525,0.9615,1.0,0.7273,0.90625,0.9846,1.0,0.95625
ACOT7,0.13004,0.40735,0.8386,1.0,0.8622,0.8,0.8889,0.33333,0.49275,1.0,1.0,0.36421,0.57419,0.7192,0.98551,0.0629,1.0,0.62502,0.89188,0.65899,0.4598,0.38463,0.29516,0.89232
ACOT8,0.0,0.02439,0.0,0.0,0.03619,0.01009,0.01904,0.0,0.09853,0.0,0.0,0.02202,0.0,0.03931,0.03018,0.03458,0.0,0.02195,0.0,0.01681,0.00921,0.0,0.05618,0.00491
ACOT9,0.0,0.28316,0.0389,0.0,0.0,0.0,0.0,0.0,0.00432,0.00184,0.38692,0.0,0.4689,0.15851,0.18592,0.0314,0.14233,0.00201,0.0,0.01,0.00225,0.0,0.31569,0.03302
ACOX1,0.00422,0.00133,0.04961,0.00569,0.00113,0.00467,0.00817,0.00242,0.00134,0.0,0.0,0.00302,0.03918,0.00267,0.00207,0.01094,0.00112,0.00066,0.00213,0.01849,0.00634,0.00532,0.00258,0.03157
ACOX3,0.0,0.00172,0.01778,0.00459,0.00152,0.01152,0.00575,0.0029,0.00143,0.0,0.0,0.00592,0.01053,0.00282,0.00164,0.0,0.00543,0.00315,0.0044,0.00991,0.00684,0.0,0.05129,0.00651
ACOXL,0.30157,0.99569,0.53577,0.10587,0.19109,0.30753,0.25777,0.60456,0.45585,0.2764,0.09718,0.82004,0.14352,0.1267,0.71114,0.37544,0.11782,0.56925,0.13796,0.42798,0.33364,0.29332,0.68165,0.19589
ACP1,0.22103,0.86911,0.5876,0.0,0.0119,0.65523,0.02209,0.09511,0.37671,0.0,0.0,0.07569,0.0,0.01046,0.49882,0.04318,0.02019,0.56995,0.0,0.35582,0.0069,0.03227,0.6704,0.00138
ACP2,0.0,0.0,0.03513,0.01065,0.0,0.0,0.0,0.0,0.0,0.00399,0.0,0.0,0.0,0.0,0.00875,0.0,0.0,0.03447,0.0,0.0,0.00538,0.0,0.00428,0.0
ACP5,1.0,1.0,0.94136,0.8032,0.9721,0.94355,0.96341,1.0,0.80981,1.0,1.0,1.0,1.0,0.97674,0.96642,0.92106,0.8783,0.9767,0.4737,0.95,0.9024,0.9744,0.9615,1.0
ACP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACP7,0.39906,0.1602,0.98513,0.00842,0.0114,0.84384,0.35383,0.22794,0.48923,0.02338,0.33319,0.02666,0.18826,0.11231,0.20869,0.28657,0.35084,0.94429,0.0,0.08875,0.05047,0.0,0.8825,0.07058
ACRBP,0.88572,0.88873,0.76815,0.2352,0.99458,0.2061,0.052,0.09176,0.20452,0.80388,0.53764,0.03872,0.03138,0.13956,0.98064,0.49434,0.11102,0.8841,0.86,0.01431,0.01064,1.0,0.17436,0.98715
ACSBG2,0.94443,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.94443,0.0,0.0,0.0,0.0,0.96297
ACSF2,0.83984,0.99629,0.80588,0.97602,0.93063,0.88274,0.92157,0.92537,0.94479,0.9924,1.0,0.97322,0.55854,0.97718,0.96674,0.66103,0.83592,0.9472,0.82962,0.87441,0.96258,0.90331,0.94446,0.8657
ACSF3,0.91417,0.97349,0.94845,0.95552,0.96791,0.91313,0.9618,0.95434,0.93939,1.0,0.9398,0.95165,0.98326,0.94229,0.89177,0.96192,0.9523,0.93105,0.89739,0.95682,0.96931,0.97129,0.92832,0.9474
ACSL1,0.82575,0.95001,0.32192,0.21055,0.69815,0.40865,0.50405,0.53846,0.2423,0.10225,0.1094,0.55175,0.28904,0.2783,0.4695,0.4015,0.1859,0.23125,0.517,0.04025,0.0405,0.00895,0.33771,0.24465
ACSL3,0.0,0.0,0.0,0.03448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ACSL4,0.0,0.5465,0.0,0.0,0.0,0.0,0.0,0.55798,0.0,0.0,0.0,0.0,0.18193,0.0,0.05769,0.0,0.03998,0.0,0.0,0.0,0.00862,0.0,0.0,0.0
ACSL6,0.07957,0.01854,0.13007,0.00477,0.61828,0.37378,0.12793,0.29167,0.13607,0.04862,0.18123,0.36572,0.01463,0.01962,0.81892,0.15368,0.08357,0.70065,0.03665,0.04617,0.48954,0.05455,0.09782,0.06497
ACSM1,0.04257,0.6875,0.0,0.73333,0.81707,0.0811,0.303,0.80953,0.70813,0.98293,0.0,0.97437,0.87037,0.86667,0.79167,0.55553,0.88507,0.05553,0.3393,0.92197,0.877,0.9896,0.3333,0.99393
ACSS1,0.00443,0.77674,0.19429,0.76922,0.84337,0.01041,0.24639,0.25407,0.92306,0.96093,0.55814,0.86746,0.12664,0.83099,0.93484,0.05492,1.0,0.06828,0.51223,0.33231,0.16809,0.66668,0.05879,0.90907
ACSS2,0.0,0.0,0.01056,0.0,0.02615,0.0,0.0,0.0,0.0,0.0,0.0,0.01463,0.06141,0.0119,0.00744,0.0,0.00784,0.00735,0.0,0.0,0.0137,0.01666,0.02105,0.003
ACSS3,0.35704,0.29872,0.76695,0.01176,0.95105,0.9042,0.64802,0.03383,0.00725,0.04152,0.02331,0.17256,0.03355,0.00504,0.47644,0.10241,0.26083,0.74684,0.13141,0.47256,0.89877,0.48624,0.9603,0.90604
ACTA1,0.49944,0.83565,0.1441,0.03276,0.82396,0.56611,0.30544,0.5921,0.25879,0.51761,0.44444,0.86563,0.06431,0.44508,0.7577,0.01791,0.05679,0.74688,0.06515,0.64111,0.88251,0.29724,0.67529,0.42079
ACTA2,0.9167,0.0,1.0,0.8889,1.0,1.0,0.8462,1.0,0.8333,1.0,0.00886,0.8,0.0,1.0,0.7333,0.8571,1.0,1.0,1.0,1.0,1.0,0.75,0.5,0.875
ACTB,0.01237,0.0,0.0,0.00469,0.0,0.0,0.00366,0.00264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.00633,0.0,0.0,0.00249,0.0,0.00825,0.01117,0.01299
ACTBL2,0.5,0.0,0.5577,0.0,0.6111,0.5833,0.1111,0.13335,0.13335,0.0,0.0,0.2,0.5,0.0,0.12197,0.0909,0.0,0.75757,0.13795,0.32895,0.23075,0.30485,0.6,0.407
ACTG1,0.01494,0.0,0.01432,0.0072,0.00067,0.00139,0.00806,0.00519,0.00088,0.00551,0.0,0.00303,0.01797,0.00351,0.00546,0.0,0.07371,0.00284,0.00421,0.00238,0.00228,0.00439,0.00811,0.00797
ACTL6A,0.00851,0.0,0.02193,0.0,0.00144,0.0,0.0,0.0,0.0,0.0129,0.0,0.0014,0.0,0.00711,0.00346,0.00273,0.0125,0.0088,0.0,0.0,0.00189,0.004,0.0,0.0
ACTL6B,0.12878,0.04563,0.07527,0.0,0.21291,0.05785,0.38235,0.08695,0.05243,0.11704,1.0,0.15663,0.02076,0.02994,0.42778,0.13986,0.0,0.0,0.0,0.5,0.19685,0.31034,0.0,0.06977
ACTL7B,0.228,0.94057,0.30663,0.90315,0.94512,0.37248,0.58022,0.79257,0.65275,0.87531,0.73334,0.9153,0.63216,0.90502,0.67172,0.47228,0.90847,0.38178,0.12298,0.8186,0.87422,0.36478,0.79497,0.71318
ACTN1,0.01194,0.00123,0.01806,0.00341,0.07424,0.00945,0.02527,0.00662,0.008,0.00046,0.00666,0.00831,0.029,0.00393,0.02789,0.00249,0.0064,0.01789,0.00433,0.01112,0.00793,0.0,0.06004,0.00605
ACTN1-AS1,0.00946,0.00213,0.0,0.0,0.00349,0.0,0.00446,0.0,0.00289,0.0,0.0057,0.00293,0.01766,0.0045,0.00957,0.0124,0.00348,0.00734,0.02007,0.00738,0.00471,0.0,0.0,0.0
ACTN2,0.01682,0.0,0.12708,0.00926,0.92636,0.15625,0.55417,0.24186,0.24581,0.20495,0.54971,0.08993,0.09749,0.03462,0.70425,0.00418,0.03039,0.06976,0.57855,0.70867,0.87928,0.63004,0.14268,0.50722
ACTN3,0.00811,0.00595,0.03178,0.0073,0.01801,0.00403,0.01974,0.00948,0.00641,0.05593,0.00073,0.01743,0.01973,0.01069,0.05707,0.00111,0.01079,0.01456,0.00445,0.01902,0.01024,0.02226,0.02818,0.01257
ACTN4,0.06904,0.0,0.00301,0.06529,0.05397,0.04501,0.01169,0.002,0.06853,0.0275,0.03654,0.05023,0.05216,0.02585,0.06032,0.03148,0.07818,0.0,0.0,0.08831,0.05986,0.0,0.00702,0.05329
ACTR10,0.0,0.0,0.0,0.0,0.00588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00694,0.0,0.0,0.00379,0.00445,0.0,0.0,0.006,0.01396,0.0,0.0
ACTR1B,0.00173,0.0,0.0,0.0,0.0009,0.0,0.00316,0.0,0.00322,0.0,0.0,0.00495,0.0,0.00264,0.00483,0.00361,0.00578,0.0,0.00808,0.00914,0.01107,0.0,0.0,0.0054
ACTR2,0.00385,0.0,0.03,0.00146,0.00145,0.00298,0.0,0.01165,0.00649,0.0,0.0,0.00285,0.05401,0.0,0.0,0.0,0.0,0.02949,0.0,0.0113,0.00385,0.0,0.0,0.01074
ACTR3,0.00119,0.0,0.0,0.00042,0.0022,0.0,0.00556,0.0,0.0013,0.0,0.05192,0.0,0.0,0.0,0.00422,0.0,0.00301,0.00416,0.0,0.0,0.0,0.0,0.01766,0.00782
ACTR3-AS1,0.0,0.0,0.0,0.0,0.0,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0256,0.0,0.0,0.0
ACTR3B,0.03064,0.0,0.0354,0.01333,0.00488,0.0,0.00601,0.00488,0.04095,0.0,0.0,0.03664,0.06015,0.02969,0.06598,0.01705,0.0,0.0,0.0031,0.07324,0.00355,0.0,0.07832,0.04049
ACTR3C,0.2895,0.9901,0.27894,1.0,0.92731,0.7,0.74732,0.1429,0.5,0.00276,0.12721,0.0263,0.18314,0.9444,0.77186,0.02195,1.0,0.3333,0.05408,0.01492,0.91219,0.10918,0.7419,0.0556
ACTR5,0.00197,0.0,0.0,0.0,0.01091,0.0,0.00815,0.0,0.00284,0.0,0.0,0.0048,0.05231,0.00336,0.0,0.0,0.01313,0.00949,0.00138,0.00958,0.00552,0.00498,0.00551,0.00445
ACTR6,0.03369,0.14447,0.16927,0.01392,0.02978,0.20619,0.01755,0.27679,0.1678,0.04705,0.02435,0.16757,0.17517,0.0038,0.29634,0.18031,0.06508,0.17521,0.00675,0.01405,0.02022,0.00457,0.55568,0.08221
ACTR8,0.01235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01754,0.0,0.03884,0.0,0.0,0.02083,0.05557,0.0,0.0,0.0
ACTRT2,0.0,0.0714,0.34617,0.7273,0.4444,0.14285,0.34884,0.0,0.2,0.0,0.0,0.6364,1.0,0.2,0.86073,0.0,0.45161,0.09434,0.2174,0.68795,0.90683,0.7,0.64105,0.82052
ACTRT3,0.0,0.0,0.3204,0.0141,0.43145,0.09505,0.4118,0.019,0.0,0.0246,0.0,0.02,0.0515,0.006,0.0,0.30365,0.006,0.6211,0.0,0.0095,0.0185,0.015,0.23095,0.07925
ACVR1,0.0062,0.0,0.00212,0.0067,0.075,0.01031,0.00544,0.00822,0.0024,0.0,0.00257,0.00543,0.01667,0.00183,0.00172,0.00063,0.00222,0.00545,0.01896,0.00661,0.00275,0.01181,0.08511,0.00354
ACVR1B,0.05269,0.08087,0.09629,0.06541,0.40822,0.23061,0.0852,0.27586,0.13898,0.20756,0.0,0.04117,0.02674,0.1257,0.101,0.07225,0.1082,0.09302,0.27778,0.0291,0.02382,0.02177,0.42442,0.00435
ACVR1C,0.76438,0.00614,0.12025,0.25834,0.88601,0.10299,0.78414,0.17206,0.0786,0.21265,0.63226,0.10714,0.21445,0.02206,0.55089,0.16321,0.17498,0.85477,0.27001,0.90665,0.7808,0.05556,0.86982,0.18167
ACVR2A,0.00476,0.0,0.0,0.0,0.0,0.01352,0.02083,0.0,0.00187,0.0,0.0,0.0098,0.0,0.0,0.0,0.00725,0.0,0.00409,0.0,0.0,0.0,0.0,0.0,0.00715
ACVR2B,0.01097,0.0,0.00587,0.00262,0.02549,0.0016,0.00899,0.0037,0.00812,0.00222,0.0,0.00118,0.04744,0.00384,0.0027,0.0018,0.00355,0.00332,0.00115,0.01282,0.00566,0.00462,0.00448,0.00693
ACVR2B-AS1,0.00083,0.01211,0.01195,0.00726,0.00791,0.01411,0.00391,0.00222,0.07027,0.00201,0.02235,0.00998,0.04578,0.0,0.02586,0.00191,0.0024,0.0,0.0074,0.00336,0.00178,0.0,0.0044,0.00836
ACVRL1,0.36206,0.90794,0.51263,0.22132,0.79102,0.35823,0.39036,0.76786,0.57601,0.16751,0.63541,0.23807,0.69278,0.26631,0.72591,0.09141,0.36712,0.31299,0.01631,0.79502,0.1138,0.28459,0.55609,0.36955
ACY1,0.00339,0.0,0.02885,0.0,0.0,0.0,0.00685,0.0,0.02685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.01785,0.0,0.03448,0.00785
ACY3,0.71825,0.5,0.1837,0.07391,0.3585,0.43496,0.01492,0.78259,0.01854,0.20635,0.43103,0.25865,0.5,0.34563,0.62037,0.05513,0.14792,0.32927,0.02047,0.22053,0.14122,0.15625,0.18965,0.76554
ACYP1,0.8639,0.17151,0.54353,0.01326,0.05723,0.06862,0.0069,0.00929,0.0023,0.06741,0.0,0.00308,0.00355,0.00677,0.03135,0.0073,0.0204,0.0603,0.01899,0.0,0.01,0.0,0.04043,0.12739
ACYP2,0.0014,0.0,0.00895,0.0,0.00116,0.0,0.00896,0.00075,0.0047,0.0067,0.00131,0.00802,0.01826,0.00061,0.00598,0.00248,0.0,0.00062,0.0003,0.00261,0.00826,0.0,0.00423,0.00305
ADA,0.00092,0.00558,0.0309,0.00997,0.00547,0.0023,0.00559,0.0,0.00297,0.0,0.0,0.00185,0.01809,0.0,0.03588,0.0,0.00836,0.0,0.0,0.00669,0.02985,0.0,0.01027,0.01312
ADA2,0.52705,0.51064,0.45143,0.9574,0.88875,0.40845,0.77106,0.8571,0.19347,0.93929,0.4634,0.9466,0.05555,0.03776,0.85015,0.45942,0.25414,0.64285,0.32145,0.64035,0.83691,0.93551,0.76665,0.89775
ADAD1,0.89991,0.78873,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.71686,1.0,1.0,0.92035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.88161
ADAL,0.0125,0.94819,0.02165,0.01616,0.74555,0.23767,0.48085,0.03509,0.01752,0.00549,0.0,0.09035,0.05103,0.40682,0.53074,0.00832,0.02001,0.01562,0.00532,0.12687,0.03265,0.11997,0.01613,0.2867
ADAM10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06667,0.0,0.0
ADAM11,0.23689,0.04817,0.55247,0.36665,0.55346,0.43657,0.56747,0.45672,0.33843,0.22345,0.22202,0.29194,0.25387,0.28387,0.72348,0.18349,0.46218,0.34871,0.21989,0.39017,0.40622,0.26868,0.32961,0.28455
ADAM12,0.96743,0.73749,0.81793,0.41815,0.85183,0.53453,0.5178,0.30357,0.76094,0.72356,0.7833,0.85769,0.26493,0.29955,0.81453,0.33843,0.94612,0.96658,0.23321,0.95486,0.89022,0.78194,0.98421,0.89422
ADAM15,0.00421,0.01101,0.01205,0.00891,0.00132,0.0032,0.00408,0.00289,0.01138,0.0,0.00231,0.00434,0.14539,0.00288,0.00455,0.00226,0.01096,0.00344,0.00799,0.00694,0.00324,0.00666,0.00214,0.02481
ADAM17,0.01573,0.06313,0.04396,0.01104,0.00482,0.0,0.00486,0.00714,0.0,0.0,0.0,0.0,0.03757,0.0,0.01013,0.0,0.0,0.0,0.0,0.0239,0.0,0.0,0.0,0.0
ADAM19,0.10283,0.0,0.00856,0.00515,0.0,0.00694,0.04826,0.0,0.02702,0.00977,0.07693,0.0,0.0,0.0,0.46502,0.0,0.0,0.39062,0.0,0.0,0.0,0.2258,0.10834,0.0
ADAM22,0.25585,0.09677,0.07916,0.55317,0.34445,0.39679,0.31119,0.40562,0.41933,0.16668,0.26105,0.27073,0.09005,0.06684,0.19929,0.02488,0.12759,0.41269,0.12627,0.04904,0.07309,0.14952,0.36424,0.05562
ADAM23,0.33619,0.0003,0.06656,0.00351,0.88362,0.13377,0.08297,0.04075,0.03808,0.0,0.00163,0.02716,0.00448,0.0108,0.66801,0.0165,0.12776,0.11418,0.00898,0.1512,0.69073,0.09155,0.16442,0.00208
ADAM30,0.82693,1.0,1.0,0.94117,1.0,0.78333,0.85292,0.87977,0.92927,0.8453,1.0,0.9325,0.84127,0.94893,0.8542,0.92223,0.8103,0.707,0.78573,0.81697,0.87267,0.88097,1.0,0.95727
ADAM3A,0.0,1.0,0.0,0.0,1.0,0.0,0.3333,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.8571,0.0,1.0,0.25,0.4286,0.8571,0.9259,0.2,0.2,1.0
ADAM3B,0.0,1.0,0.0,0.9132,0.9483,0.03095,0.55125,0.6346,0.78195,0.4065,0.0,0.70835,0.0303,0.7632,0.7547,0.02275,0.89705,0.5349,0.0149,0.9665,0.8977,0.7581,0.625,0.9107
ADAM6,0.0,1.0,0.0,0.0,0.0,0.0,0.05555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ADAM8,0.81537,0.84867,0.79701,0.28039,0.94812,0.85393,0.45868,0.66668,0.79295,0.96429,0.29121,0.86536,0.16536,0.45953,0.86779,0.39696,0.44616,0.92674,0.30278,0.85967,0.89337,0.34255,0.72175,0.46197
ADAM9,0.00263,0.00031,0.01782,0.00073,0.00095,0.00726,0.00403,0.01072,0.00385,0.0,0.0,0.00321,0.03083,0.00203,0.00481,0.0071,0.00405,0.00274,0.00083,0.00031,0.00331,0.00043,0.00205,0.00195
ADAMTS1,0.42582,0.0,0.00328,0.0,0.88558,0.05578,0.56052,0.00668,0.00511,0.09649,0.0,0.02729,0.54765,0.00833,0.62935,0.00313,0.00705,0.02218,0.0,0.73196,0.87941,0.54522,0.01995,0.0238
ADAMTS10,0.28454,0.0,0.2825,0.00812,0.91906,0.63328,0.93592,0.03846,0.70993,0.84127,0.73529,0.11891,0.33872,0.03566,0.74392,0.12748,0.28983,0.46665,0.6795,0.94088,0.71719,0.83506,0.31138,0.28938
ADAMTS12,0.04078,0.63988,0.08335,0.11069,0.82434,0.34883,1.0,0.0,0.11412,0.14327,1.0,0.67713,0.0,0.58824,0.7583,0.0,0.69567,0.2222,0.00909,0.64045,0.25422,0.08823,0.23531,1.0
ADAMTS13,0.6875,0.0,0.0,1.0,1.0,1.0,0.97437,1.0,0.94445,1.0,0.0,0.92855,1.0,0.9643,0.9655,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
ADAMTS14,0.00917,0.00118,0.0,0.06121,0.03568,0.02046,0.41691,0.16212,0.07867,0.0,0.11581,0.03875,0.07838,0.02432,0.35379,0.05075,0.09351,0.04161,0.00304,0.04206,0.45904,0.06441,0.09091,0.07335
ADAMTS15,0.00095,0.00136,0.00875,0.01426,0.01456,0.00294,0.00657,0.0,0.00386,0.00812,0.0,0.00898,0.01789,0.00231,0.01914,0.00308,0.00837,0.25568,0.01197,0.01624,0.01525,0.00355,0.0224,0.00499
ADAMTS16,0.54073,0.8777,0.34239,0.0,0.92035,0.50163,0.88254,0.26428,0.25359,0.08496,0.8558,0.69298,0.90476,0.04089,0.87763,0.01587,0.1787,0.39007,0.18565,0.96833,0.93877,0.77418,0.49513,0.23167
ADAMTS17,0.0,0.0,0.0,0.01933,0.00956,0.0,0.27834,0.0,0.00997,0.00497,0.0,0.0,0.0,0.00995,0.00549,0.00145,0.0,0.00247,0.02604,0.0,0.02187,0.0,0.0,0.01644
ADAMTS18,0.02591,0.0566,0.0,0.06708,0.75812,0.04555,0.16665,0.35366,0.45015,0.07997,0.0,0.28237,0.02018,0.28237,0.39464,0.10729,0.56612,0.0,0.4285,0.20163,0.54743,0.01653,0.05268,0.00758
ADAMTS19,0.08235,0.0,0.0,0.15341,0.87755,0.21428,0.34839,0.0,0.34374,0.0,0.29334,0.02,0.0909,0.19858,0.49594,0.0,0.50684,0.05594,0.30981,0.31399,0.67916,0.7,0.28571,0.07633
ADAMTS19-AS1,0.05,0.0,0.15685,0.01116,0.97791,0.10857,0.06995,0.07873,0.07324,0.43439,0.01987,0.03738,0.0,0.0,0.83333,0.09382,0.04301,0.15385,0.33502,0.10918,0.93183,0.01374,0.03952,0.03334
ADAMTS2,0.04065,0.20471,0.25918,0.24416,0.5135,0.25355,0.76356,0.18934,0.15963,0.18504,0.36937,0.18039,0.13939,0.13095,0.47304,0.13366,0.22661,0.19087,0.22243,0.67322,0.851,0.09741,0.08064,0.17331
ADAMTS20,0.4073,0.8818,0.14921,0.22714,0.88921,0.14547,0.7249,0.35921,0.72446,0.61291,0.73636,0.87217,0.25678,0.86372,0.85928,0.09043,0.40026,0.31274,0.423,0.81319,0.82846,0.20987,0.11606,0.41805
ADAMTS3,0.01869,0.03086,0.01255,0.00186,0.90415,0.08935,0.74231,0.17582,0.30124,0.00842,0.12269,0.01697,0.38942,0.00978,0.62358,0.01114,0.02964,0.11163,0.00951,0.85177,0.52374,0.09457,0.15298,0.00022
ADAMTS5,0.73157,0.0,0.0625,0.0,0.84305,0.06543,0.32355,0.0,0.51104,0.33333,0.0,0.18421,0.50561,0.02478,0.34643,0.0,0.0,0.08333,0.0,0.6546,0.835,0.31898,0.38583,0.64875
ADAMTS7,0.23966,0.199,0.51648,0.35792,0.58131,0.5464,0.44575,0.43333,0.23826,0.25527,0.35458,0.42355,0.24244,0.34755,0.60124,0.0203,0.47908,0.43067,0.31651,0.67014,0.16829,0.26038,0.20861,0.38147
ADAMTS9,0.0119,0.0,0.00184,0.00686,0.39204,0.00198,0.02107,0.00342,0.0048,0.02306,0.03924,0.00665,0.03595,0.00166,0.04296,0.0092,0.0121,0.06829,0.02727,0.11241,0.01641,0.09251,0.00801,0.00668
ADAMTSL2,0.06687,0.86167,0.5833,0.86783,0.98884,0.58916,0.39798,0.87719,0.57591,0.8333,0.6004,0.84097,0.1985,0.88373,0.76345,0.4,0.53912,0.30561,0.10843,0.96154,0.8967,0.62077,0.86791,0.92109
ADAMTSL3,0.03639,0.19523,0.20477,0.08356,0.93336,0.21318,0.72105,0.02371,0.06113,0.03245,0.0,0.26271,0.43275,0.13355,0.36884,0.07541,0.05899,0.1452,0.12424,0.76647,0.84829,0.08936,0.12576,0.12425
ADAMTSL4,0.01175,0.09057,0.00521,0.0,0.00138,0.00177,0.0047,0.00361,0.00352,0.0,0.01933,0.00088,0.03078,0.00653,0.01463,0.0,0.02133,0.00759,0.00936,0.00998,0.00971,0.04737,0.0,0.01307
ADAMTSL5,0.0074,0.04089,0.0,0.0036,0.00643,0.01806,0.00438,0.00617,0.00165,0.0,0.0,0.00455,0.0,0.02167,0.02363,0.00409,0.00545,0.0079,0.00463,0.01567,0.00333,0.0211,0.0,0.12245
ADAP1,0.90916,0.97253,0.95625,0.86561,0.97717,0.89521,0.9014,0.98735,0.93324,1.0,0.89509,0.95135,0.86415,0.96634,0.97063,0.88099,0.93904,0.84852,0.87061,0.35752,0.89108,0.96135,0.94443,0.94457
ADAR,0.002,0.10465,0.04506,0.0036,0.0,0.0,0.00714,0.00259,0.00467,0.0375,0.0,0.00492,0.02827,0.00198,0.01124,0.0,0.02754,0.01307,0.03535,0.03915,0.00297,0.00144,0.00482,0.04255
ADARB1,1.0,0.0667,1.0,1.0,0.875,0.0471,0.00702,0.83335,1.0,0.03211,1.0,0.4545,0.02708,0.75,0.03056,0.0363,1.0,0.05285,0.6923,0.16665,1.0,1.0,0.08641,1.0
ADARB2-AS1,0.0,0.0,0.0,0.0,0.037,0.0,0.025,0.0,0.0,0.0,0.0,0.6216,0.0,0.0,0.8,0.0,0.0,0.2118,0.0,0.0,0.0,0.0,0.0,1.0
ADAT1,0.0,0.00127,0.02869,0.0,0.0,0.01172,0.02337,0.0,0.00848,0.02211,0.0,0.0,0.0,0.00185,0.0,0.0,0.00312,0.00741,0.0061,0.01359,0.00469,0.0,0.0,0.0
ADAT2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00695,0.0,0.00543,0.0,0.00249,0.0,0.00183,0.00158,0.0,0.0,0.0,0.0,0.0,0.00185,0.0,0.0,0.00493
ADCK1,0.10087,0.00341,0.0,0.03049,0.08472,0.24075,0.05825,0.0,0.03846,0.0,0.0,0.04459,0.06433,0.0679,0.11111,0.0,0.0929,0.31746,0.11168,0.10786,0.07317,0.04459,0.04918,0.13661
ADCK2,0.0,0.0,0.00838,0.0,0.0,0.03327,0.02581,0.00251,0.00703,0.02432,0.0124,0.00177,0.0373,0.0,0.0281,0.00946,0.01017,0.04545,0.05556,0.04342,0.01676,0.0,0.0,0.0341
ADCK5,0.00585,0.0,0.01599,0.00248,0.0108,0.01974,0.0431,0.00221,0.00232,0.0,0.03169,0.0018,0.09545,0.0092,0.01863,0.0024,0.00488,0.0,0.11254,0.03597,0.04225,0.0,0.00267,0.0
ADCY1,0.55172,0.47812,0.97999,0.27563,0.92037,0.87846,0.75001,0.0,0.94,0.5909,0.35047,0.79414,0.94445,0.32773,0.93387,0.88888,0.6667,1.0,0.38888,0.93881,0.8974,0.62502,0.11534,0.88932
