Gene_num,Gene_name,high_eq_Att_deg,Att_deg,methy_upstream_pvalues,methy_distal_promoter_pvalues,methy_proximal_promoter_pvalues,methy_core_promoter_pvalues,methy_downstream_pvalues,cnv_mcnv_pvalues,cnv_dup_pvalues,cnv_del_pvalues,gene_expression_pvalues,protein_expression_pvalues
2051,VHL,1.6342637801528928,0.0262594039260998,1.0,0.861909722771364,0.0996592140705705,1.0,0.2126905983648819,1.0,1.0,1.0,0.7676363225789801,1.0
465,CXXC4,1.6382640244541653,0.0262623310221093,0.1736486113198617,0.744089774246399,0.8995039079408843,0.4557801921418617,0.8135131968506659,1.0,1.0,1.0,0.2161906155818361,1.0
804,GSK3A,1.6422642687554376,0.026367549984375,0.6871751603158041,0.6697293864767297,0.7404875043717178,1.0,0.9259601127032032,1.0,1.0,1.0,0.2057769270756787,1.0
848,HRH2,1.64626451305671,0.0264053790409006,0.6524600089125,0.2537216042765594,0.835773431257255,0.1254893529178711,0.1957154907260432,1.0,1.0,1.0,0.4233411804817426,1.0
2019,TRIP6,1.6502647573579825,0.0264706759679687,0.0967526683795551,0.2439443633205629,0.3429503676634471,1.0,0.3204062002192492,1.0,1.0,1.0,0.4572197785933423,1.0
1531,PPM1B,1.6542650016592548,0.0265241322484375,0.3792659729079377,0.7333000811681523,0.1389499374949849,0.4615590008934203,0.8806732702840152,1.0,1.0,1.0,0.3515024680646111,1.0
1995,TNFSF14,1.6582652459605272,0.0266489006171875,1.0,0.1364231674264591,1.0,1.0,0.4386902621934847,1.0,1.0,1.0,0.0792351408840091,1.0
593,ERBIN,1.6622654902617997,0.027058304734375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3123473616352131,1.0
1229,MDM4,1.666265734563072,0.0271673082539062,1.0,0.1844378628858105,0.2307041836617098,1.0,0.4302852964109404,1.0,1.0,1.0,0.4151040518896783,1.0
240,CARD16,1.6702659788643444,0.027186522203125,1.0,0.5308730731929201,1.0,0.7877332367668235,0.1174673255580186,1.0,1.0,1.0,0.0541804783127454,1.0
1361,NRF1,1.674266223165617,0.0272949231367187,0.6456034324461988,0.2023826123344644,0.1339320092848958,1.0,0.6151268852691578,1.0,1.0,1.0,0.6017749757337795,1.0
216,CACNG6,1.6782664674668892,0.0275250480937499,0.8061255258641298,0.1908218272854493,0.1290554111383511,0.929746936940584,0.4029527756961644,0.269476398155168,1.0,1.0,0.0734818498691343,1.0
241,CARD18,1.6822667117681616,0.027546765328125,0.0957990261959098,0.2999625419275231,0.6628000179921385,0.2955403115712712,0.7585542021467591,1.0,1.0,1.0,0.8004365364071341,1.0
720,GFAP,1.686266956069434,0.0275673249691797,0.0271853208827154,0.0113121302499504,0.0278555091860248,0.0774550041084203,0.083222217854212,1.0,1.0,0.1589173486154743,0.0325684966768853,1.0
1938,TFAM,1.6902672003707064,0.027908208828125,1.0,0.524642832186091,0.4615590008934203,0.9600916337498888,0.2092137279225486,1.0,1.0,1.0,0.0840609420573239,1.0
982,INSL5,1.6942674446719788,0.0279723946328125,1.0,0.8656565540016024,0.7297147011165672,1.0,0.8806732702840152,1.0,1.0,1.0,0.8431373725759918,1.0
249,CASP4,1.6982676889732513,0.0280318941562499,1.0,0.6977238945180402,1.0,0.9752884627122086,0.3818547356934284,1.0,1.0,1.0,0.1163450086626031,1.0
358,CHRM5,1.7022679332745239,0.0280415518003051,0.9373252740961556,0.8506881860719427,0.5277532657303159,1.0,0.8995040509478887,1.0,1.0,1.0,0.7170513172867559,1.0
1718,RLN3,1.706268177575796,0.0282554975,1.0,0.9032773541488812,0.4386902621934847,1.0,0.0136559708622929,1.0,1.0,1.0,1.0,1.0
1936,TELO2,1.7102684218770685,0.0282693332187499,1.0,0.9221749651233508,0.9411166161038826,1.0,0.5434451776356353,1.0,1.0,1.0,0.0064585467218877,1.0
868,HTR5A,1.7142686661783408,0.0282931734986743,0.1109166357535125,0.0538952847070837,0.4443455997406166,0.1957154907260432,0.3870646800147077,1.0,1.0,1.0,0.0257242808712272,1.0
426,CSNK2A2,1.7182689104796132,0.028312647895,1.0,0.9676885814334162,1.0,1.0,0.8506881860719427,1.0,1.0,1.0,0.0130323113325922,1.0
480,DAAM1,1.7222691547808857,0.0283651542377343,0.6319807285196108,0.6218447391078068,0.7621837768491206,0.2478230264979209,0.4192253791839797,1.0,1.0,1.0,0.0176296260575892,1.0
1277,MTCP1,1.726269399082158,0.0285540457789062,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.345372838256893,1.0
1448,PHLPP2,1.7302696433834304,0.0285580960492187,0.3021901193584687,0.0362179056811506,0.5434451776356353,1.0,0.6942010329568615,0.1719520336183714,1.0,1.0,0.0197810351614566,1.0
1063,KRIT1,1.734269887684703,0.0288476475671875,1.0,1.0,0.1389499374949849,0.0136559708622929,0.5561637403987543,1.0,1.0,1.0,0.090228635550403,1.0
242,CARD6,1.7382701319859752,0.028890556734375,1.0,0.9487032189700564,0.0223072130935336,1.0,0.884434381770755,1.0,1.0,1.0,1.0,1.0
786,GRIN3B,1.7422703762872476,0.0290032095234375,0.861909722771364,0.7585538674760305,1.0,1.0,0.8172133078116455,1.0,1.0,0.3843930128944338,0.780950106348558,1.0
74,AMOT,1.7462706205885201,0.0291234552382812,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8413589539281566,1.0
1913,TAOK3,1.7502708648897927,0.0291602793679687,1.0,0.8469542667104454,0.4219745701791013,0.5153681949056692,0.5951678062353475,1.0,1.0,0.3249311654768372,0.71721252124002,1.0
485,DBI,1.7542711091910648,0.0291960922733484,1.0,1.0,0.7804087145446047,0.873159199750797,0.7333000811681523,1.0,1.0,1.0,0.7603679977364548,1.0
1834,SLC8A3,1.7582713534923373,0.0292063283085937,1.0,0.8919643394259521,0.0620798925980007,0.588581083293209,0.9070528431900868,1.0,1.0,1.0,0.2066204065816375,1.0
1997,TNNI3,1.7622715977936099,0.0292119368585937,1.0,0.9335353525395846,0.835773431257255,1.0,0.0214826611192695,1.0,1.0,1.0,0.9809864571396638,1.0
476,CYTH1,1.766271842094882,0.0292294633551562,1.0,0.1647820760487151,0.1087983294391784,1.0,0.1957154907260432,0.9407269991280856,1.0,1.0,0.056310023425376,1.0
247,CASP12,1.7702720863961545,0.0292591293515625,1.0,1.0,1.0,0.0476924477343668,0.3274185541274004,1.0,1.0,1.0,0.2085757138779946,1.0
2009,TRAF1,1.774272330697427,0.0292821290976562,0.6766869815264505,0.5593659204126147,0.6051104604189474,0.8694064072587895,0.8806732702840152,1.0,1.0,1.0,0.7621712373551589,1.0
1811,SIKE1,1.7782725749986994,0.0293137854765625,1.0,0.4247343018102715,0.5215412190456172,0.7785802885016733,0.8024381238987224,1.0,1.0,1.0,0.0720099061116052,1.0
250,CASP5,1.7822728192999717,0.0293373760703124,1.0,0.7422875781099989,1.0,1.0,1.0,1.0,1.0,1.0,0.5807730787333728,1.0
438,CTNND1,1.7862730636012443,0.02938404308125,1.0,0.0153803214179889,0.9183915793830312,0.9335353525395846,0.9790892880092326,1.0,1.0,1.0,0.0345542379398434,1.0
425,CSNK2A1,1.7902733079025166,0.0294413500265625,0.3690192949337193,0.9449092929597736,0.6218447391078068,0.4615590008934203,0.6593460791171104,1.0,1.0,1.0,0.0066951568848381,1.0
1920,TBL1XR1,1.794273552203789,0.0295076839277734,0.9259601127032032,0.9487032189700564,0.2344348305216086,0.3297779796482059,0.9942964741299556,0.3249311654768372,1.0,1.0,0.0235938158103364,1.0
806,GTF2I,1.7982737965050615,0.0295926214843749,0.7950765800208118,0.9828905880928936,0.5623478490235574,1.0,0.5853003964384098,1.0,1.0,1.0,1.0,1.0
1469,PKLR,1.8022740408063338,0.0298033669028125,0.736890915815285,0.6628000179921385,0.3157862461705493,1.0,0.4110412665755688,1.0,1.0,1.0,0.0372863877571391,1.0
782,GRIN2B,1.8062742851076061,0.03004147896875,0.0641080104095917,0.5918702375710694,0.3923177523426771,1.0,0.2420211031519888,1.0,1.0,0.3249311654768372,1.0,1.0
981,INSL3,1.8102745294088787,0.0302145159218749,0.7549299403019574,0.9259601127032032,1.0,0.8172133078116455,0.7404875043717178,1.0,1.0,1.0,0.1202275312105329,1.0
1912,TAOK2,1.814274773710151,0.03039471298125,1.0,0.5402883081739063,1.0,1.0,0.7914025944248559,1.0,1.0,1.0,0.3192443209684528,1.0
2004,TP53BP2,1.8182750180114233,0.030406359854375,0.9752884627122086,0.884434381770755,0.544862445694136,1.0,0.0074534804841672,1.0,1.0,1.0,0.5340004565773364,1.0
599,ETS2,1.8222752623126959,0.0304111355964062,1.0,0.0476924477343668,0.6524600089125,0.2287088867046737,0.3381217520004451,1.0,1.0,1.0,0.0343512959040738,1.0
313,CD22,1.8262755066139684,0.030537330609375,1.0,0.2637683841923489,0.4673785054682386,1.0,0.3792659729079377,1.0,1.0,0.1589173486154743,0.5609653147456095,1.0
1982,TLR9,1.8302757509152405,0.0306117968203125,1.0,0.4821036759429927,0.9904942674707437,1.0,0.5690257932249676,1.0,1.0,1.0,0.9733052473932328,1.0
1849,SNW1,1.834275995216513,0.030696714834375,1.0,0.1656258778075138,0.3844543094411069,1.0,0.2957389810778523,1.0,1.0,1.0,0.1036409940552441,1.0
160,BCL2A1,1.8382762395177856,0.0306995852578125,1.0,0.4002779519228027,1.0,1.0,0.9449092929597736,1.0,1.0,1.0,0.3308123382990667,1.0
142,ATR,1.842276483819058,0.0307144424179687,1.0,0.5308730731929201,0.5787646345391508,1.0,0.7047891291814816,1.0,1.0,1.0,0.0006789978517844,1.0
1978,TLR5,1.8462767281203303,0.0308274377578125,1.0,0.1231549642873975,0.9070528431900868,0.7549299403019574,0.9866922766824622,1.0,1.0,1.0,0.9695838671212114,1.0
470,CYP17A1,1.8502769724216028,0.03093240415625,1.0,0.7476976524753538,0.8320537311474636,0.8209174965776396,0.5529705291894391,1.0,1.0,1.0,0.0036159929284669,1.0
2095,ZFYVE9,1.8542772167228752,0.0309776907757812,0.1892107900930917,0.4529061230171649,0.8806732702840152,1.0,0.3369221446519522,1.0,1.0,1.0,0.2449052827315035,1.0
675,FRAT2,1.8582774610241475,0.0309924209414062,1.0,0.3715646834633043,1.0,1.0,0.7895670382928575,1.0,1.0,1.0,0.8246192660050393,1.0
1641,RAB11B,1.8622777053254198,0.0311686881689062,1.0,0.7767537038335269,0.5625770214945697,0.3539756673825743,0.3817423396593876,1.0,1.0,0.3580382880800363,0.2955389298044689,1.0
1216,MAPK8IP3,1.8662779496266921,0.0311977446899218,1.0,0.9714881984502108,0.7513107217029921,0.8694045557224968,0.744089774246399,1.0,1.0,1.0,0.0383917392368435,1.0
785,GRIN3A,1.8702781939279647,0.0313383517625,1.0,1.0,0.1782133806262122,1.0,0.7877332367668235,1.0,1.0,1.0,0.0323535550065237,1.0
1928,TCL1A,1.874278438229237,0.0314330274739843,1.0,0.5215418148220496,0.5951678062353475,0.7261359620753296,0.884434381770755,1.0,1.0,1.0,0.0186917435348076,1.0
1862,SOST,1.8782786825305093,0.0314936907226562,1.0,0.4500423158932323,0.8694064072587895,1.0,0.6490280029197848,1.0,1.0,1.0,0.1342303992257148,1.0
1495,PLAU,1.8822789268317819,0.0315283831992187,0.7189957201989776,0.6084411459306318,0.4500423158932323,0.461531584681255,0.1480780412438125,1.0,1.0,1.0,0.5417030706671064,1.0
1980,TLR7,1.8862791711330544,0.0316114238046875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1674738740098251,1.0
1684,RASSF4,1.8902794154343265,0.031640144359375,1.0,0.3321483886308887,0.0798855076683307,1.0,0.48806362090577,1.0,1.0,1.0,0.92974683669655,1.0
478,CYTH3,1.894279659735599,0.0316949887604687,1.0,0.5951678062353475,0.9828905880928936,1.0,0.7950765800208118,0.2848151221051149,1.0,1.0,0.9411161956723788,1.0
1131,LHB,1.8982799040368716,0.0317930751171875,1.0,0.1521275415464451,0.4110412665755688,1.0,0.7404875043717178,1.0,1.0,1.0,0.2936242512235661,1.0
1981,TLR8,1.902280148338144,0.031794468671875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1109368776452576,1.0
191,BRCA1,1.9062803926394163,0.0320508343113281,1.0,1.0,0.2031208245770727,0.9183915793830312,0.7333000811681523,1.0,1.0,1.0,0.7225346593757376,1.0
137,ATP6V1F,1.9102806369406888,0.0320650696336848,0.48806362090577,0.3112102537256069,0.3870646800147077,0.9657889936585022,0.5308730731929201,1.0,1.0,1.0,0.0149813843957609,1.0
1929,TCL1B,1.9142808812419612,0.0320870492421875,1.0,0.8919643394259521,0.884434381770755,0.2251909254740154,0.751311065726076,1.0,1.0,1.0,0.3249311654768372,1.0
673,FPR1,1.9182811255432335,0.0321270893466641,1.0,0.2617373858603573,1.0,1.0,0.8544254565351362,1.0,1.0,1.0,0.0018730200002968,1.0
1865,SOX9,1.922281369844506,0.0322503595148437,1.0,1.0,0.0435680140351982,1.0,0.8394968079341012,1.0,1.0,1.0,0.9961976151105734,1.0
1721,RNF152,1.9262816141457784,0.032271788525,0.929746936940584,0.5593659204126147,0.6836722835313567,1.0,0.929746936940584,1.0,1.0,1.0,0.2372046740232112,1.0
504,DKK4,1.9302818584470507,0.032401652828125,1.0,0.8919643394259521,0.1326996976555679,0.3690186099887446,0.2382059748163081,1.0,1.0,1.0,0.9298982603643188,1.0
1195,MAP3K6,1.9342821027483232,0.0324136357804687,1.0,0.8098172431442923,0.7950765800208118,0.0157885797861258,0.4615590008934203,1.0,1.0,1.0,0.9600912344273164,1.0
2026,TTI1,1.9382823470495956,0.0324978937835937,1.0,1.0,1.0,1.0,0.5184502553450132,1.0,1.0,1.0,0.2546916962080925,1.0
824,HEY1,1.942282591350868,0.0325417385570312,0.4910584304873011,0.1797546458542518,0.0996592140705705,0.7297150726441002,0.3490484753212293,1.0,1.0,1.0,0.1555613416590844,1.0
1819,SKP2,1.9462828356521404,0.0325830483953124,1.0,1.0,1.0,0.3870646800147077,0.9411166161038826,1.0,1.0,1.0,0.0084561598792977,1.0
352,CHEK1,1.950283079953413,0.0327233704648437,0.7767537038335269,0.1402267634399474,0.5593659204126147,1.0,0.4457652571170855,1.0,1.0,1.0,0.533849437330822,1.0
1919,TBL1X,1.954283324254685,0.03282575645,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0782490069602869,1.0
2094,ZFYVE16,1.9582835685559576,0.032866053734375,0.3134927549744813,0.11525083641727,0.7950762933898488,1.0,0.2126912527199261,1.0,1.0,1.0,0.0372884861337788,1.0
502,DKK1,1.9622838128572302,0.0328719137421875,1.0,1.0,1.0,0.861909722771364,0.4940630842734778,1.0,1.0,1.0,0.2616896116010754,1.0
674,FRAT1,1.9662840571585023,0.0332560920484375,1.0,0.4141872632859071,0.6628000179921385,1.0,0.8432237801687793,1.0,1.0,1.0,0.8432153672451494,1.0
353,CHEK2,1.9702843014597748,0.0334459341796875,1.0,1.0,0.5561637403987543,1.0,0.2344348305216086,1.0,1.0,1.0,0.6336453074935858,1.0
909,IGFBP3,1.9742845457610474,0.0335215731835937,0.549786333980617,0.6906847657685582,0.7083313654430826,1.0,0.2977459406624527,1.0,1.0,1.0,0.6977214277341408,1.0
75,ANAPC5,1.9782847900623197,0.03358617105625,1.0,0.7297150726441002,0.9904942674707437,0.3844543094411069,0.9790892880092326,1.0,1.0,0.2610357403174801,0.0504329416788953,1.0
135,ATP6V1E1,1.982285034363592,0.0340631687642934,1.0,1.0,1.0,0.2614888687493099,0.4821030492225445,1.0,1.0,1.0,0.0028298525197925,1.0
343,CDKN2D,1.9862852786648646,0.0340650620835937,0.2344348305216086,0.4415127453392038,0.4219745701791013,1.0,0.1699112308995476,1.0,1.0,1.0,0.0538952847070837,1.0
822,HES1,1.990285522966137,0.0344123643554687,0.2144455858204176,0.2825366693148801,0.8919643394259521,0.4358781761988516,0.0866709469541868,1.0,1.0,1.0,0.9164992645701916,1.0
100,ARHGDIB,1.9942857672674092,0.0344322267164062,1.0,0.0774550041084203,0.6387768435649753,1.0,0.9752884627122086,1.0,1.0,1.0,0.0114660229781771,1.0
1143,LILRB4,1.9982860115686818,0.0344762094609375,1.0,0.1940741517946751,0.8787935459013746,1.0,0.9562944752596728,0.4022494393837655,1.0,1.0,0.1016245430961841,1.0
1911,TAOK1,2.0022862558699543,0.0346541877851562,1.0,1.0,1.0,0.7333000811681523,0.5340022117583216,1.0,1.0,1.0,0.0224391970700377,1.0
973,ILK,2.0062865001712265,0.034722116265625,1.0,1.0,0.0304966241938303,0.6218447391078068,0.7261359620753296,1.0,1.0,1.0,0.7658176139529214,1.0
610,FABP3,2.010286744472499,0.0348340522169531,1.0,0.9638896462037424,0.2720009409244894,0.7118799224040282,0.0875509211711266,1.0,1.0,1.0,0.0996592140705705,1.0
139,ATP6V1G2,2.0142869887737715,0.0348886448075909,1.0,1.0,1.0,1.0,0.3715646834633043,1.0,1.0,1.0,0.0085233261165702,1.0
607,F2RL3,2.0182872330750437,0.0350021951749337,1.0,0.2955403115712712,0.4703034422423718,0.8656565540016024,0.6977238945180402,1.0,1.0,1.0,0.7567988268174948,1.0
651,FHL1,2.0222874773763158,0.0350154023163281,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0066476568772859,1.0
1816,SIVA1,2.0262877216775887,0.0351089069070312,0.0466317326186524,0.5722633657139671,0.4247336392465228,1.0,0.2517446478775356,1.0,1.0,1.0,0.091598992037301,1.0
1948,TGIF1,2.030287965978861,0.0354145686210937,1.0,0.7914025944248559,0.346601293728025,0.8061255258641298,0.9866922766824622,1.0,1.0,1.0,0.6627954919861045,1.0
1140,LILRB1,2.0342882102801334,0.0355884059921875,1.0,1.0,1.0,1.0,0.8246256834261783,0.4022494393837655,1.0,1.0,0.1507544234496143,1.0
125,ATP2B1,2.038288454581406,0.03561160185625,1.0,0.5466112014260416,1.0,1.0,0.031050486801583,1.0,1.0,1.0,0.1633380661291729,1.0
928,IL17A,2.042288698882678,0.0357929822812499,1.0,0.2804076939064273,0.6387768435649753,1.0,0.0986827241291044,1.0,1.0,1.0,0.3249311654768372,1.0
2002,TP53AIP1,2.0462889431839506,0.0358417442859375,1.0,0.8246256834261783,0.4791386099413017,0.2270185642454132,0.6421863589875758,1.0,1.0,1.0,0.1618231692575666,1.0
1386,P2RY1,2.050289187485223,0.0362135722834152,0.8098172431442923,0.3112102537256069,0.1243178842365874,1.0,0.2955403115712712,1.0,1.0,1.0,0.4940142682310762,1.0
322,CD72,2.0542894317864953,0.036336261140625,1.0,1.0,0.6732046879885242,0.11525083641727,0.0237424747961838,1.0,1.0,1.0,0.0827577119244833,1.0
324,CD79B,2.058289676087768,0.0363625042890625,1.0,0.3976138285619145,0.736890915815285,1.0,0.9866922766824622,1.0,1.0,1.0,0.8749887728286754,1.0
1987,TNFRSF10B,2.0622899203890404,0.0363818277304687,0.2307055178258495,1.0,0.9980988103176092,1.0,0.4850786910667827,1.0,1.0,1.0,0.6167952922393285,1.0
323,CD79A,2.0662901646903125,0.036554852734375,1.0,0.0268554769922291,0.7083313654430826,1.0,0.2637683841923489,1.0,1.0,1.0,0.2177916072549724,1.0
613,FADS2,2.070290408991585,0.0367773587482031,1.0,0.3297772877728924,0.9487032189700564,1.0,0.7118799224040282,1.0,1.0,1.0,0.6404796967029416,1.0
141,ATP6V1H,2.0742906532928576,0.0368350171933121,0.2597172210680184,0.1290554111383511,0.9562944752596728,0.7804087145446047,0.2325648701417598,1.0,1.0,1.0,0.0002151978738751,1.0
955,IL25,2.0782908975941297,0.03689615525,0.5984737357310427,0.3157862461705493,1.0,1.0,0.058817821900245,1.0,1.0,1.0,0.8164631485601448,1.0
1901,SUGT1,2.082291141895402,0.0369743411177097,0.2288567553827765,0.2307055178258495,0.2699264955144616,0.524642832186091,0.5092327329556139,1.0,1.0,1.0,0.1541789328405627,1.0
614,FARP2,2.0862913861966748,0.0369895044617187,1.0,0.6801762019143189,0.4137587062889861,1.0,0.9259601127032032,1.0,1.0,1.0,0.6235222128998325,1.0
1135,LILRA1,2.090291630497947,0.0369901589375,1.0,0.2401085362442883,1.0,1.0,1.0,0.4022494393837655,1.0,0.1929422790765639,0.001846444547916,1.0
826,HEYL,2.09429187479922,0.0370604399960937,0.6151268852691578,0.0450779316093066,0.433076512683928,1.0,0.0379485308243798,1.0,1.0,1.0,0.4274860396265049,1.0
1329,NLRP1,2.098292119100492,0.0371301502895937,1.0,0.5918702375710694,0.0875509211711266,1.0,0.7658185896471094,0.9539419984489628,1.0,1.0,0.066896964504946,1.0
1223,MATK,2.102292363401764,0.0371686437313281,0.0920594691060611,0.8098172431442923,0.7804087145446047,0.1020929696346725,0.4529061230171649,0.551019308087299,1.0,1.0,0.3870633216247601,1.0
823,HES5,2.1062926077030366,0.0373071932109375,0.3369221446519522,0.2782896417787165,0.588581083293209,1.0,0.0575534641785686,1.0,1.0,1.0,0.2900673110415858,1.0
186,BNIP3,2.110292852004309,0.0373732679523437,0.3112102537256069,0.1036424764172704,0.6051104604189474,1.0,0.4821036759429927,1.0,1.0,1.0,0.0533041912253004,1.0
2035,USP25,2.1142930963055813,0.0375519433890624,0.2092137279225486,0.4029527756961644,1.0,1.0,0.2307055178258495,0.0262826579763381,1.0,1.0,0.0063196791600925,1.0
1615,PTCRA,2.118293340606854,0.037679540921875,0.2251909254740154,0.1087983294391784,0.9562944752596728,1.0,0.7118799224040282,1.0,1.0,1.0,0.2660775336121883,1.0
563,EGLN3,2.1222935849081264,0.0377223662828125,0.3664847798434252,0.2439443633205629,0.9259601127032032,0.6034430070766024,0.9373252740961556,1.0,1.0,0.3249311654768372,0.1152497962624227,1.0
1136,LILRA2,2.1262938292093985,0.03777035003125,1.0,1.0,0.6977238945180402,1.0,0.0504332711862995,0.4022494393837655,1.0,0.1929422790765639,0.760344067154044,1.0
619,FBP1,2.130294073510671,0.037852579453125,0.1860188345796981,0.3417397923821004,0.0357959141285898,0.1441114158737804,0.049874788209849,1.0,1.0,1.0,0.029037101333209,1.0
1365,NRG4,2.1342943178119436,0.0378668007265625,1.0,1.0,0.7189957201989776,1.0,0.5787646345391508,1.0,1.0,1.0,0.0735226305150288,1.0
710,GAPDH,2.1382945621132157,0.0380500391081573,1.0,0.4151207368489202,0.2999618505120274,0.1973669813504988,0.4083344518725905,1.0,1.0,1.0,0.0435680140351982,1.0
69,ALDOA,2.142294806414488,0.0380510555817554,1.0,0.2458783326142669,0.2577078776623331,0.8246256834261783,0.5340022117583216,1.0,1.0,1.0,0.0144000689572126,1.0
825,HEY2,2.1462950507157608,0.0380516454632812,0.3369221446519522,0.0052667799355154,1.0,0.8212626151620316,0.7914025944248559,1.0,1.0,1.0,0.157643056964057,1.0
71,ALDOC,2.150295295017033,0.0380576561686121,1.0,0.7297150726441002,0.2577078776623331,0.9980988103176092,0.9449092929597736,1.0,1.0,1.0,0.7658185896471094,1.0
1120,LDHB,2.1542955393183054,0.0381460390061379,1.0,1.0,0.5951678062353475,0.3274185541274004,0.6766869815264505,0.9824253365833224,1.0,1.0,0.0683284647624833,1.0
932,IL17F,2.158295783619578,0.038158622703125,1.0,0.5625770214945697,1.0,0.9638896978279232,0.3792659729079377,1.0,1.0,1.0,0.1685564288262253,1.0
582,ENO1,2.16229602792085,0.0381637194663537,0.6662611417191255,0.4615583600012622,0.1647820760487151,1.0,0.5153681949056692,1.0,1.0,1.0,0.2074904916122673,1.0
1567,PPP4C,2.1662962722221226,0.0384593463742187,1.0,0.9562944752596728,0.5092327329556139,1.0,0.8320537311474636,0.7509632711410773,1.0,1.0,0.7012504348207316,1.0
1986,TNFRSF10A,2.170296516523395,0.03848833515625,1.0,1.0,1.0,1.0,0.6541783183657737,1.0,1.0,1.0,0.4499528425032116,1.0
1683,RASSF2,2.1742967608246673,0.038582826171875,1.0,0.0392922141688255,0.588581083293209,1.0,0.0743083954977686,0.1092303968421113,1.0,1.0,0.4601085485525901,1.0
