SpNotation,Cell_Line_Name,Attention,SignalingPath,Cancer_name
sp41,SK-MEL-5,0.0167157514657383,Thyroid hormone signaling pathway,Melanoma
sp42,SK-MEL-5,0.0422306476182758,Toll-like receptor signaling pathway,Melanoma
sp43,SK-MEL-5,0.0495472329921621,VEGF signaling pathway,Melanoma
sp44,SK-MEL-5,0.0182120319800699,Wnt signaling pathway,Melanoma
sp45,SK-MEL-5,0.0231625124106376,cAMP signaling pathway,Melanoma
sp46,SK-MEL-5,0.026157582357346,cGMP-PKG signaling pathway,Melanoma
sp47,SK-MEL-5,0.0246235894666595,mTOR signaling pathway,Melanoma
sp48,SK-MEL-5,0.0283505572838767,p53 signaling pathway,Melanoma
sp1,SK-OV-3,0.0239668222051568,AGE-RAGE signaling pathway in diabetic complications,Ovarian
sp2,SK-OV-3,0.0196504113547821,AMPK signaling pathway,Ovarian
sp3,SK-OV-3,0.0302435072492982,Adipocytokine signaling pathway,Ovarian
sp4,SK-OV-3,0.0193291834715557,Apelin signaling pathway,Ovarian
sp5,SK-OV-3,0.0,B cell receptor signaling pathway,Ovarian
sp6,SK-OV-3,0.0295610879263636,C-type lectin receptor signaling pathway,Ovarian
sp7,SK-OV-3,0.0276360151013757,Calcium signaling pathway,Ovarian
sp8,SK-OV-3,0.0086439631027568,Chemokine signaling pathway,Ovarian
sp9,SK-OV-3,0.0,ErbB signaling pathway,Ovarian
sp10,SK-OV-3,0.0208328180923008,Estrogen signaling pathway,Ovarian
sp11,SK-OV-3,0.0,Fc epsilon RI signaling pathway,Ovarian
sp12,SK-OV-3,0.0180056381892334,FoxO signaling pathway,Ovarian
sp13,SK-OV-3,0.0,Glucagon signaling pathway,Ovarian
sp14,SK-OV-3,0.0,GnRH signaling pathway,Ovarian
sp15,SK-OV-3,0.028298824027478,HIF-1 signaling pathway,Ovarian
sp16,SK-OV-3,0.0271215569509704,Hedgehog signaling pathway,Ovarian
sp17,SK-OV-3,0.0168741468453172,Hippo signaling pathway,Ovarian
sp18,SK-OV-3,0.0,Hippo signaling pathway - multiple species,Ovarian
sp19,SK-OV-3,0.0,IL-17 signaling pathway,Ovarian
sp20,SK-OV-3,0.0,Insulin signaling pathway,Ovarian
sp21,SK-OV-3,0.0207164758449999,JAK-STAT signaling pathway,Ovarian
sp22,SK-OV-3,0.0180276517926237,MAPK signaling pathway,Ovarian
sp23,SK-OV-3,0.0315234551143749,NF-kappa B signaling pathway,Ovarian
sp24,SK-OV-3,0.0674561969111211,NOD-like receptor signaling pathway,Ovarian
sp25,SK-OV-3,0.0245976029139298,Neurotrophin signaling pathway,Ovarian
sp26,SK-OV-3,0.0,Notch signaling pathway,Ovarian
sp27,SK-OV-3,0.0,Oxytocin signaling pathway,Ovarian
sp28,SK-OV-3,0.0146486067867681,PI3K-Akt signaling pathway,Ovarian
sp29,SK-OV-3,0.0251080690508249,PPAR signaling pathway,Ovarian
sp30,SK-OV-3,0.0396678977012915,Phospholipase D signaling pathway,Ovarian
sp31,SK-OV-3,0.0323089408049999,Prolactin signaling pathway,Ovarian
sp32,SK-OV-3,0.0,RIG-I-like receptor signaling pathway,Ovarian
sp33,SK-OV-3,0.0,Rap1 signaling pathway,Ovarian
sp34,SK-OV-3,0.0191701731765413,Ras signaling pathway,Ovarian
sp35,SK-OV-3,0.0229280207606373,Relaxin signaling pathway,Ovarian
sp36,SK-OV-3,0.0,Signaling pathways regulating pluripotency of stem cells,Ovarian
sp37,SK-OV-3,0.0,Sphingolipid signaling pathway,Ovarian
sp38,SK-OV-3,0.0,T cell receptor signaling pathway,Ovarian
sp39,SK-OV-3,0.0,TGF-beta signaling pathway,Ovarian
sp40,SK-OV-3,0.0350891113744961,TNF signaling pathway,Ovarian
sp41,SK-OV-3,0.0183795906508983,Thyroid hormone signaling pathway,Ovarian
sp42,SK-OV-3,0.0,Toll-like receptor signaling pathway,Ovarian
sp43,SK-OV-3,0.0,VEGF signaling pathway,Ovarian
sp44,SK-OV-3,0.0125880419358943,Wnt signaling pathway,Ovarian
sp45,SK-OV-3,0.0156296275960418,cAMP signaling pathway,Ovarian
sp46,SK-OV-3,0.0254775329369883,cGMP-PKG signaling pathway,Ovarian
sp47,SK-OV-3,0.0135265585227844,mTOR signaling pathway,Ovarian
sp48,SK-OV-3,0.0175431591020185,p53 signaling pathway,Ovarian
sp1,SNB-75,0.0225488017954383,AGE-RAGE signaling pathway in diabetic complications,CNS
sp2,SNB-75,0.0211043761284752,AMPK signaling pathway,CNS
sp3,SNB-75,0.041421270823421,Adipocytokine signaling pathway,CNS
sp4,SNB-75,0.0204229532803948,Apelin signaling pathway,CNS
sp5,SNB-75,0.0,B cell receptor signaling pathway,CNS
sp6,SNB-75,0.0361538416198616,C-type lectin receptor signaling pathway,CNS
sp7,SNB-75,0.0337952717303585,Calcium signaling pathway,CNS
sp8,SNB-75,0.0143179818420715,Chemokine signaling pathway,CNS
sp9,SNB-75,0.0,ErbB signaling pathway,CNS
sp10,SNB-75,0.0,Estrogen signaling pathway,CNS
sp11,SNB-75,0.0533140653788524,Fc epsilon RI signaling pathway,CNS
sp12,SNB-75,0.0159555307424999,FoxO signaling pathway,CNS
sp13,SNB-75,0.0255855188149562,Glucagon signaling pathway,CNS
sp14,SNB-75,0.0,GnRH signaling pathway,CNS
sp15,SNB-75,0.0238639435136686,HIF-1 signaling pathway,CNS
sp16,SNB-75,0.0,Hedgehog signaling pathway,CNS
sp17,SNB-75,0.0132107405857179,Hippo signaling pathway,CNS
sp18,SNB-75,0.0563004611901898,Hippo signaling pathway - multiple species,CNS
sp19,SNB-75,0.0354389696629032,IL-17 signaling pathway,CNS
sp20,SNB-75,0.0,Insulin signaling pathway,CNS
sp21,SNB-75,0.0095039450610789,JAK-STAT signaling pathway,CNS
sp22,SNB-75,0.0193173385669241,MAPK signaling pathway,CNS
sp23,SNB-75,0.0,NF-kappa B signaling pathway,CNS
sp24,SNB-75,0.0,NOD-like receptor signaling pathway,CNS
sp25,SNB-75,0.0242291992304465,Neurotrophin signaling pathway,CNS
sp26,SNB-75,0.0,Notch signaling pathway,CNS
sp27,SNB-75,0.0,Oxytocin signaling pathway,CNS
sp28,SNB-75,0.0144425740010736,PI3K-Akt signaling pathway,CNS
sp29,SNB-75,0.0238825426571931,PPAR signaling pathway,CNS
sp30,SNB-75,0.0,Phospholipase D signaling pathway,CNS
sp31,SNB-75,0.032814868067313,Prolactin signaling pathway,CNS
sp32,SNB-75,0.0662384480308917,RIG-I-like receptor signaling pathway,CNS
sp33,SNB-75,0.0222003749073948,Rap1 signaling pathway,CNS
sp34,SNB-75,0.0,Ras signaling pathway,CNS
sp35,SNB-75,0.0,Relaxin signaling pathway,CNS
sp36,SNB-75,0.0367886940778378,Signaling pathways regulating pluripotency of stem cells,CNS
sp37,SNB-75,0.0553607401942405,Sphingolipid signaling pathway,CNS
sp38,SNB-75,0.0,T cell receptor signaling pathway,CNS
sp39,SNB-75,0.0365519155118027,TGF-beta signaling pathway,CNS
sp40,SNB-75,0.0,TNF signaling pathway,CNS
sp41,SNB-75,0.0199645547739918,Thyroid hormone signaling pathway,CNS
sp42,SNB-75,0.0,Toll-like receptor signaling pathway,CNS
sp43,SNB-75,0.0,VEGF signaling pathway,CNS
sp44,SNB-75,0.0145488032789174,Wnt signaling pathway,CNS
sp45,SNB-75,0.0187900203334915,cAMP signaling pathway,CNS
sp46,SNB-75,0.0337771987543783,cGMP-PKG signaling pathway,CNS
sp47,SNB-75,0.0221271280344111,mTOR signaling pathway,CNS
sp48,SNB-75,0.0207277145129228,p53 signaling pathway,CNS
sp1,SR,0.0284017731724999,AGE-RAGE signaling pathway in diabetic complications,Leukemia
sp2,SR,0.0214826096622954,AMPK signaling pathway,Leukemia
sp3,SR,0.0348792436063026,Adipocytokine signaling pathway,Leukemia
sp4,SR,0.0254706604410621,Apelin signaling pathway,Leukemia
sp5,SR,0.1525626463666666,B cell receptor signaling pathway,Leukemia
sp6,SR,0.0408078001702717,C-type lectin receptor signaling pathway,Leukemia
sp7,SR,0.030122256620539,Calcium signaling pathway,Leukemia
sp8,SR,0.0143924784029486,Chemokine signaling pathway,Leukemia
sp9,SR,0.0,ErbB signaling pathway,Leukemia
sp10,SR,0.0264535121488135,Estrogen signaling pathway,Leukemia
sp11,SR,0.0543370711133333,Fc epsilon RI signaling pathway,Leukemia
sp12,SR,0.0212201624614982,FoxO signaling pathway,Leukemia
sp13,SR,0.0,Glucagon signaling pathway,Leukemia
sp14,SR,0.0,GnRH signaling pathway,Leukemia
sp15,SR,0.0210242546452103,HIF-1 signaling pathway,Leukemia
sp16,SR,0.0281235989076286,Hedgehog signaling pathway,Leukemia
sp17,SR,0.0220624167411692,Hippo signaling pathway,Leukemia
sp18,SR,0.0530590995594827,Hippo signaling pathway - multiple species,Leukemia
sp19,SR,0.0169398698777118,IL-17 signaling pathway,Leukemia
sp20,SR,0.0,Insulin signaling pathway,Leukemia
sp21,SR,0.0153160330292888,JAK-STAT signaling pathway,Leukemia
sp22,SR,0.0204244667595686,MAPK signaling pathway,Leukemia
sp23,SR,0.0289048145737913,NF-kappa B signaling pathway,Leukemia
sp24,SR,0.0,NOD-like receptor signaling pathway,Leukemia
sp25,SR,0.0,Neurotrophin signaling pathway,Leukemia
sp26,SR,0.0,Notch signaling pathway,Leukemia
sp27,SR,0.0,Oxytocin signaling pathway,Leukemia
sp28,SR,0.0169542027840357,PI3K-Akt signaling pathway,Leukemia
sp29,SR,0.0246895812255315,PPAR signaling pathway,Leukemia
sp30,SR,0.0399436136046994,Phospholipase D signaling pathway,Leukemia
sp31,SR,0.0392548306324554,Prolactin signaling pathway,Leukemia
sp32,SR,0.0,RIG-I-like receptor signaling pathway,Leukemia
sp33,SR,0.0,Rap1 signaling pathway,Leukemia
sp34,SR,0.0205395779697026,Ras signaling pathway,Leukemia
sp35,SR,0.037298856115924,Relaxin signaling pathway,Leukemia
sp36,SR,0.0486625158764044,Signaling pathways regulating pluripotency of stem cells,Leukemia
sp37,SR,0.040500349672945,Sphingolipid signaling pathway,Leukemia
sp38,SR,0.0,T cell receptor signaling pathway,Leukemia
sp39,SR,0.0,TGF-beta signaling pathway,Leukemia
sp40,SR,0.0,TNF signaling pathway,Leukemia
sp41,SR,0.0189964104942961,Thyroid hormone signaling pathway,Leukemia
sp42,SR,0.0,Toll-like receptor signaling pathway,Leukemia
sp43,SR,0.0,VEGF signaling pathway,Leukemia
sp44,SR,0.0219806405987223,Wnt signaling pathway,Leukemia
sp45,SR,0.0154131596060248,cAMP signaling pathway,Leukemia
sp46,SR,0.0320787413146194,cGMP-PKG signaling pathway,Leukemia
sp47,SR,0.023397868970196,mTOR signaling pathway,Leukemia
sp48,SR,0.0199768141411414,p53 signaling pathway,Leukemia
sp1,SW-620,0.0241378840873039,AGE-RAGE signaling pathway in diabetic complications,Colon
sp2,SW-620,0.0215953815125701,AMPK signaling pathway,Colon
sp3,SW-620,0.0301566263367543,Adipocytokine signaling pathway,Colon
sp4,SW-620,0.0203363462039366,Apelin signaling pathway,Colon
sp5,SW-620,0.0,B cell receptor signaling pathway,Colon
sp6,SW-620,0.0388643524832539,C-type lectin receptor signaling pathway,Colon
sp7,SW-620,0.0235320072444818,Calcium signaling pathway,Colon
sp8,SW-620,0.0155256389364212,Chemokine signaling pathway,Colon
sp9,SW-620,0.0,ErbB signaling pathway,Colon
sp10,SW-620,0.0,Estrogen signaling pathway,Colon
sp11,SW-620,0.0,Fc epsilon RI signaling pathway,Colon
sp12,SW-620,0.0157239541566395,FoxO signaling pathway,Colon
sp13,SW-620,0.0303202538004738,Glucagon signaling pathway,Colon
sp14,SW-620,0.0,GnRH signaling pathway,Colon
sp15,SW-620,0.0253993545766928,HIF-1 signaling pathway,Colon
sp16,SW-620,0.0,Hedgehog signaling pathway,Colon
sp17,SW-620,0.0172891200220467,Hippo signaling pathway,Colon
sp18,SW-620,0.0,Hippo signaling pathway - multiple species,Colon
sp19,SW-620,0.0,IL-17 signaling pathway,Colon
sp20,SW-620,0.0,Insulin signaling pathway,Colon
sp21,SW-620,0.0162919575459838,JAK-STAT signaling pathway,Colon
sp22,SW-620,0.0199589502355492,MAPK signaling pathway,Colon
sp23,SW-620,0.0342457558908632,NF-kappa B signaling pathway,Colon
sp24,SW-620,0.0,NOD-like receptor signaling pathway,Colon
sp25,SW-620,0.0,Neurotrophin signaling pathway,Colon
sp26,SW-620,0.0,Notch signaling pathway,Colon
sp27,SW-620,0.0114761065988461,Oxytocin signaling pathway,Colon
sp28,SW-620,0.0168951300084083,PI3K-Akt signaling pathway,Colon
sp29,SW-620,0.0232558148543266,PPAR signaling pathway,Colon
sp30,SW-620,0.0405409348585539,Phospholipase D signaling pathway,Colon
sp31,SW-620,0.0,Prolactin signaling pathway,Colon
sp32,SW-620,0.0,RIG-I-like receptor signaling pathway,Colon
sp33,SW-620,0.0,Rap1 signaling pathway,Colon
sp34,SW-620,0.0137727895927172,Ras signaling pathway,Colon
sp35,SW-620,0.0254599875256133,Relaxin signaling pathway,Colon
sp36,SW-620,0.0,Signaling pathways regulating pluripotency of stem cells,Colon
sp37,SW-620,0.0,Sphingolipid signaling pathway,Colon
sp38,SW-620,0.0,T cell receptor signaling pathway,Colon
sp39,SW-620,0.0507567203461538,TGF-beta signaling pathway,Colon
sp40,SW-620,0.0473891264223355,TNF signaling pathway,Colon
sp41,SW-620,0.0146533055978684,Thyroid hormone signaling pathway,Colon
sp42,SW-620,0.0,Toll-like receptor signaling pathway,Colon
sp43,SW-620,0.0,VEGF signaling pathway,Colon
sp44,SW-620,0.0146470758108173,Wnt signaling pathway,Colon
sp45,SW-620,0.015676075046518,cAMP signaling pathway,Colon
sp46,SW-620,0.0201069023330742,cGMP-PKG signaling pathway,Colon
sp47,SW-620,0.0267951591284229,mTOR signaling pathway,Colon
sp48,SW-620,0.0,p53 signaling pathway,Colon
sp1,T-47D,0.0271978424169117,AGE-RAGE signaling pathway in diabetic complications,Breast
sp2,T-47D,0.0163258166409333,AMPK signaling pathway,Breast
sp3,T-47D,0.0322864281417646,Adipocytokine signaling pathway,Breast
sp4,T-47D,0.019980991368217,Apelin signaling pathway,Breast
sp5,T-47D,0.0,B cell receptor signaling pathway,Breast
sp6,T-47D,0.0323903589765217,C-type lectin receptor signaling pathway,Breast
sp7,T-47D,0.0510198647997947,Calcium signaling pathway,Breast
sp8,T-47D,0.0130871367882335,Chemokine signaling pathway,Breast
sp9,T-47D,0.0,ErbB signaling pathway,Breast
sp10,T-47D,0.0,Estrogen signaling pathway,Breast
sp11,T-47D,0.0,Fc epsilon RI signaling pathway,Breast
sp12,T-47D,0.021666429274607,FoxO signaling pathway,Breast
sp13,T-47D,0.0289923228816027,Glucagon signaling pathway,Breast
sp14,T-47D,0.0,GnRH signaling pathway,Breast
sp15,T-47D,0.0253810858299932,HIF-1 signaling pathway,Breast
sp16,T-47D,0.0,Hedgehog signaling pathway,Breast
sp17,T-47D,0.0160175298151486,Hippo signaling pathway,Breast
sp18,T-47D,0.0568294643355555,Hippo signaling pathway - multiple species,Breast
sp19,T-47D,0.0202779888813868,IL-17 signaling pathway,Breast
sp20,T-47D,0.0,Insulin signaling pathway,Breast
sp21,T-47D,0.0,JAK-STAT signaling pathway,Breast
sp22,T-47D,0.0198476017574392,MAPK signaling pathway,Breast
sp23,T-47D,0.0341916046808015,NF-kappa B signaling pathway,Breast
sp24,T-47D,0.1313700732757249,NOD-like receptor signaling pathway,Breast
sp25,T-47D,0.0,Neurotrophin signaling pathway,Breast
sp26,T-47D,0.0,Notch signaling pathway,Breast
sp27,T-47D,0.0275441663936158,Oxytocin signaling pathway,Breast
sp28,T-47D,0.0205924463831216,PI3K-Akt signaling pathway,Breast
sp29,T-47D,0.0,PPAR signaling pathway,Breast
sp30,T-47D,0.0482087968059863,Phospholipase D signaling pathway,Breast
sp31,T-47D,0.0,Prolactin signaling pathway,Breast
sp32,T-47D,0.0,RIG-I-like receptor signaling pathway,Breast
sp33,T-47D,0.0199202135127289,Rap1 signaling pathway,Breast
sp34,T-47D,0.0201617135227807,Ras signaling pathway,Breast
sp35,T-47D,0.0,Relaxin signaling pathway,Breast
sp36,T-47D,0.0,Signaling pathways regulating pluripotency of stem cells,Breast
sp37,T-47D,0.0,Sphingolipid signaling pathway,Breast
sp38,T-47D,0.0,T cell receptor signaling pathway,Breast
sp39,T-47D,0.0,TGF-beta signaling pathway,Breast
sp40,T-47D,0.0,TNF signaling pathway,Breast
sp41,T-47D,0.0180716868680999,Thyroid hormone signaling pathway,Breast
sp42,T-47D,0.0481166825349659,Toll-like receptor signaling pathway,Breast
sp43,T-47D,0.0349558600907758,VEGF signaling pathway,Breast
sp44,T-47D,0.0134739322228418,Wnt signaling pathway,Breast
sp45,T-47D,0.0171752685695574,cAMP signaling pathway,Breast
sp46,T-47D,0.0220589138671697,cGMP-PKG signaling pathway,Breast
sp47,T-47D,0.0281316752251594,mTOR signaling pathway,Breast
sp48,T-47D,0.0196664170530062,p53 signaling pathway,Breast
sp1,U251,0.027659024220196,AGE-RAGE signaling pathway in diabetic complications,CNS
sp2,U251,0.0221391331302302,AMPK signaling pathway,CNS
sp3,U251,0.0398791112876315,Adipocytokine signaling pathway,CNS
sp4,U251,0.0236173893831151,Apelin signaling pathway,CNS
sp5,U251,0.0,B cell receptor signaling pathway,CNS
sp6,U251,0.0382252417369169,C-type lectin receptor signaling pathway,CNS
sp7,U251,0.0270654542861051,Calcium signaling pathway,CNS
sp8,U251,0.0144437492848741,Chemokine signaling pathway,CNS
sp9,U251,0.0,ErbB signaling pathway,CNS
sp10,U251,0.027934762166149,Estrogen signaling pathway,CNS
sp11,U251,0.0,Fc epsilon RI signaling pathway,CNS
sp12,U251,0.023074769732648,FoxO signaling pathway,CNS
sp13,U251,0.0,Glucagon signaling pathway,CNS
sp14,U251,0.0,GnRH signaling pathway,CNS
sp15,U251,0.0239092410647004,HIF-1 signaling pathway,CNS
sp16,U251,0.0292392049867932,Hedgehog signaling pathway,CNS
sp17,U251,0.0175645100943769,Hippo signaling pathway,CNS
sp18,U251,0.0511964368817708,Hippo signaling pathway - multiple species,CNS
sp19,U251,0.0,IL-17 signaling pathway,CNS
sp20,U251,0.0,Insulin signaling pathway,CNS
sp21,U251,0.0155667668645788,JAK-STAT signaling pathway,CNS
sp22,U251,0.0188484055550421,MAPK signaling pathway,CNS
sp23,U251,0.0,NF-kappa B signaling pathway,CNS
sp24,U251,0.0,NOD-like receptor signaling pathway,CNS
sp25,U251,0.0,Neurotrophin signaling pathway,CNS
sp26,U251,0.0,Notch signaling pathway,CNS
sp27,U251,0.0117155476461538,Oxytocin signaling pathway,CNS
sp28,U251,0.0171753571297272,PI3K-Akt signaling pathway,CNS
sp29,U251,0.0177219228955405,PPAR signaling pathway,CNS
sp30,U251,0.0,Phospholipase D signaling pathway,CNS
sp31,U251,0.0,Prolactin signaling pathway,CNS
sp32,U251,0.0,RIG-I-like receptor signaling pathway,CNS
sp33,U251,0.016651491458252,Rap1 signaling pathway,CNS
sp34,U251,0.0176313150192026,Ras signaling pathway,CNS
sp35,U251,0.0,Relaxin signaling pathway,CNS
sp36,U251,0.0444001060275668,Signaling pathways regulating pluripotency of stem cells,CNS
sp37,U251,0.0404097805594617,Sphingolipid signaling pathway,CNS
sp38,U251,0.0,T cell receptor signaling pathway,CNS
sp39,U251,0.0,TGF-beta signaling pathway,CNS
sp40,U251,0.0,TNF signaling pathway,CNS
sp41,U251,0.0202324669251666,Thyroid hormone signaling pathway,CNS
sp42,U251,0.0326109907434935,Toll-like receptor signaling pathway,CNS
sp43,U251,0.0381750443629047,VEGF signaling pathway,CNS
sp44,U251,0.0122174645886439,Wnt signaling pathway,CNS
sp45,U251,0.020480122201792,cAMP signaling pathway,CNS
sp46,U251,0.0289736567522929,cGMP-PKG signaling pathway,CNS
sp47,U251,0.0224161205248938,mTOR signaling pathway,CNS
sp48,U251,0.017871508252786,p53 signaling pathway,CNS
sp1,UACC-257,0.0288701948393627,AGE-RAGE signaling pathway in diabetic complications,Melanoma
sp2,UACC-257,0.0145731772598513,AMPK signaling pathway,Melanoma
sp3,UACC-257,0.0493340889117543,Adipocytokine signaling pathway,Melanoma
sp4,UACC-257,0.0165883193079049,Apelin signaling pathway,Melanoma
sp5,UACC-257,0.0,B cell receptor signaling pathway,Melanoma
sp6,UACC-257,0.0377485790009486,C-type lectin receptor signaling pathway,Melanoma
sp7,UACC-257,0.0310001653892857,Calcium signaling pathway,Melanoma
sp8,UACC-257,0.014555442214452,Chemokine signaling pathway,Melanoma
sp9,UACC-257,0.0,ErbB signaling pathway,Melanoma
sp10,UACC-257,0.0239712916890216,Estrogen signaling pathway,Melanoma
sp11,UACC-257,0.0,Fc epsilon RI signaling pathway,Melanoma
sp12,UACC-257,0.0198740241129222,FoxO signaling pathway,Melanoma
sp13,UACC-257,0.0183898535615755,Glucagon signaling pathway,Melanoma
sp14,UACC-257,0.0,GnRH signaling pathway,Melanoma
sp15,UACC-257,0.0224786056557929,HIF-1 signaling pathway,Melanoma
sp16,UACC-257,0.0282513275261254,Hedgehog signaling pathway,Melanoma
sp17,UACC-257,0.0155305618206614,Hippo signaling pathway,Melanoma
sp18,UACC-257,0.0,Hippo signaling pathway - multiple species,Melanoma
sp19,UACC-257,0.0,IL-17 signaling pathway,Melanoma
sp20,UACC-257,0.0236305305149999,Insulin signaling pathway,Melanoma
sp21,UACC-257,0.0130248868571243,JAK-STAT signaling pathway,Melanoma
sp22,UACC-257,0.016116704747227,MAPK signaling pathway,Melanoma
sp23,UACC-257,0.0,NF-kappa B signaling pathway,Melanoma
sp24,UACC-257,0.0,NOD-like receptor signaling pathway,Melanoma
sp25,UACC-257,0.0,Neurotrophin signaling pathway,Melanoma
sp26,UACC-257,0.0283792207586301,Notch signaling pathway,Melanoma
sp27,UACC-257,0.0215973811655862,Oxytocin signaling pathway,Melanoma
sp28,UACC-257,0.0138233608573648,PI3K-Akt signaling pathway,Melanoma
sp29,UACC-257,0.0,PPAR signaling pathway,Melanoma
sp30,UACC-257,0.0,Phospholipase D signaling pathway,Melanoma
sp31,UACC-257,0.0,Prolactin signaling pathway,Melanoma
sp32,UACC-257,0.0,RIG-I-like receptor signaling pathway,Melanoma
sp33,UACC-257,0.0164259194379477,Rap1 signaling pathway,Melanoma
sp34,UACC-257,0.0178164466401603,Ras signaling pathway,Melanoma
sp35,UACC-257,0.0,Relaxin signaling pathway,Melanoma
sp36,UACC-257,0.049972231427234,Signaling pathways regulating pluripotency of stem cells,Melanoma
sp37,UACC-257,0.0432596683145854,Sphingolipid signaling pathway,Melanoma
sp38,UACC-257,0.0,T cell receptor signaling pathway,Melanoma
sp39,UACC-257,0.0,TGF-beta signaling pathway,Melanoma
sp40,UACC-257,0.0,TNF signaling pathway,Melanoma
sp41,UACC-257,0.0179997636731149,Thyroid hormone signaling pathway,Melanoma
sp42,UACC-257,0.0,Toll-like receptor signaling pathway,Melanoma
sp43,UACC-257,0.0367891852229694,VEGF signaling pathway,Melanoma
sp44,UACC-257,0.014793636638777,Wnt signaling pathway,Melanoma
sp45,UACC-257,0.0167385118053463,cAMP signaling pathway,Melanoma
sp46,UACC-257,0.0274813387396307,cGMP-PKG signaling pathway,Melanoma
sp47,UACC-257,0.0,mTOR signaling pathway,Melanoma
sp48,UACC-257,0.0327351256766666,p53 signaling pathway,Melanoma
sp1,UACC-62,0.028798146820245,AGE-RAGE signaling pathway in diabetic complications,Melanoma
sp2,UACC-62,0.0206055992399839,AMPK signaling pathway,Melanoma
sp3,UACC-62,0.0313645269486842,Adipocytokine signaling pathway,Melanoma
sp4,UACC-62,0.0195936936037988,Apelin signaling pathway,Melanoma
sp5,UACC-62,0.0,B cell receptor signaling pathway,Melanoma
sp6,UACC-62,0.0319027802607509,C-type lectin receptor signaling pathway,Melanoma
sp7,UACC-62,0.0213899362422371,Calcium signaling pathway,Melanoma
sp8,UACC-62,0.0158260733761986,Chemokine signaling pathway,Melanoma
sp9,UACC-62,0.0,ErbB signaling pathway,Melanoma
sp10,UACC-62,0.0196959948756639,Estrogen signaling pathway,Melanoma
sp11,UACC-62,0.0,Fc epsilon RI signaling pathway,Melanoma
sp12,UACC-62,0.019338037211336,FoxO signaling pathway,Melanoma
sp13,UACC-62,0.0291758088846863,Glucagon signaling pathway,Melanoma
sp14,UACC-62,0.0,GnRH signaling pathway,Melanoma
sp15,UACC-62,0.0237488892497106,HIF-1 signaling pathway,Melanoma
sp16,UACC-62,0.0,Hedgehog signaling pathway,Melanoma
sp17,UACC-62,0.0177258428000642,Hippo signaling pathway,Melanoma
sp18,UACC-62,0.0542991719334449,Hippo signaling pathway - multiple species,Melanoma
sp19,UACC-62,0.0363840714919696,IL-17 signaling pathway,Melanoma
sp20,UACC-62,0.0,Insulin signaling pathway,Melanoma
sp21,UACC-62,0.0144742998616346,JAK-STAT signaling pathway,Melanoma
sp22,UACC-62,0.0202026125919732,MAPK signaling pathway,Melanoma
sp23,UACC-62,0.012559644375,NF-kappa B signaling pathway,Melanoma
sp24,UACC-62,0.0,NOD-like receptor signaling pathway,Melanoma
sp25,UACC-62,0.0,Neurotrophin signaling pathway,Melanoma
sp26,UACC-62,0.0,Notch signaling pathway,Melanoma
sp27,UACC-62,0.0114045174370769,Oxytocin signaling pathway,Melanoma
sp28,UACC-62,0.0156166159745931,PI3K-Akt signaling pathway,Melanoma
sp29,UACC-62,0.0232558148583435,PPAR signaling pathway,Melanoma
sp30,UACC-62,0.0591373703330999,Phospholipase D signaling pathway,Melanoma
sp31,UACC-62,0.0,Prolactin signaling pathway,Melanoma
sp32,UACC-62,0.0,RIG-I-like receptor signaling pathway,Melanoma
sp33,UACC-62,0.0,Rap1 signaling pathway,Melanoma
sp34,UACC-62,0.0194506318449628,Ras signaling pathway,Melanoma
sp35,UACC-62,0.0323552050821778,Relaxin signaling pathway,Melanoma
sp36,UACC-62,0.0,Signaling pathways regulating pluripotency of stem cells,Melanoma
sp37,UACC-62,0.0,Sphingolipid signaling pathway,Melanoma
sp38,UACC-62,0.050838302917409,T cell receptor signaling pathway,Melanoma
sp39,UACC-62,0.0360777268883611,TGF-beta signaling pathway,Melanoma
sp40,UACC-62,0.0544503241025384,TNF signaling pathway,Melanoma
sp41,UACC-62,0.0,Thyroid hormone signaling pathway,Melanoma
sp42,UACC-62,0.0388620088565384,Toll-like receptor signaling pathway,Melanoma
sp43,UACC-62,0.0357599739079867,VEGF signaling pathway,Melanoma
sp44,UACC-62,0.0185154624786543,Wnt signaling pathway,Melanoma
sp45,UACC-62,0.0183366405125042,cAMP signaling pathway,Melanoma
sp46,UACC-62,0.0213868135478122,cGMP-PKG signaling pathway,Melanoma
sp47,UACC-62,0.0188388046406263,mTOR signaling pathway,Melanoma
sp48,UACC-62,0.0,p53 signaling pathway,Melanoma
sp1,UO-31,0.0238865357080639,AGE-RAGE signaling pathway in diabetic complications,Renal
sp2,UO-31,0.0212203211426191,AMPK signaling pathway,Renal
sp3,UO-31,0.0423885217052631,Adipocytokine signaling pathway,Renal
sp4,UO-31,0.0244782047559357,Apelin signaling pathway,Renal
sp5,UO-31,0.0,B cell receptor signaling pathway,Renal
sp6,UO-31,0.0420024253491699,C-type lectin receptor signaling pathway,Renal
sp7,UO-31,0.0241847172734501,Calcium signaling pathway,Renal
sp8,UO-31,0.0158245909602491,Chemokine signaling pathway,Renal
sp9,UO-31,0.0,ErbB signaling pathway,Renal
sp10,UO-31,0.0292289658808391,Estrogen signaling pathway,Renal
sp11,UO-31,0.0516700913590283,Fc epsilon RI signaling pathway,Renal
sp12,UO-31,0.0158980985182996,FoxO signaling pathway,Renal
sp13,UO-31,0.0,Glucagon signaling pathway,Renal
